"asc_tele","b_childlt6","b_commtime","b_efact9","b_jobhome","b_manconst","b_jobconst","b_age","logLike"
-1.79117134862032,-0.00385115518868673,2.37958469599153,-1.38061465354982,-0.824823443631122,-80.3578448825197
-2.24321445314832,-0.00357910560230876,2.83368479545615,-1.93522517055311,-0.988859735662202,-78.2428502052403
-2.91321795951006,-0.00340167761670955,3.47257946634976,-2.03043801676431,-1.12080770754905,-77.6105653520243
-3.52048496757656,-0.00374523168234534,4.11332986306544,-2.06844154840131,-1.19889004109274,-77.3569978217649
-4.10366793169658,-0.00397604817542477,4.71925528982559,-2.06223377854088,-1.22192541437381,-77.2274764464538
-4.7856881445381,-0.00410256270099611,5.41436537401071,-2.04210787190246,-1.21067117219043,-77.1315179871531
-5.4871145757218,-0.00410415418077074,6.11711388051569,-2.02785942632883,-1.18429127346141,-77.0777572879101
-5.48711481951571,-0.00411851316008588,6.11711374867639,-2.02785958484186,-1.18429078886426,-77.0776979037722
-5.48873224850627,-0.00408859064009721,6.11724531293092,-2.02986363524036,-1.17707324179686,-77.0766113485396
-5.49656948006153,-0.00402219037692087,6.11872746584886,-2.03257173978265,-1.17638556683154,-77.0763257433702
-5.56806648587069,-0.00408568393378842,6.20015256913089,-2.05326903509588,-1.1590662880389,-77.0753705878538
-5.61594850615431,-0.00398416003971851,6.23171227294421,-2.02081030316494,-1.15501648386964,-77.0733112003416
-5.68620228893533,-0.00396506577256888,6.30148425335333,-2.02722868251237,-1.17425652531458,-77.0692247546634
-5.88074120022671,-0.00398444499828776,6.4989400165771,-2.03141355337907,-1.17865395870888,-77.0629758650964
-6.73856894339802,-0.00405220708159593,7.36477287744361,-2.03493361046193,-1.17842502740572,-77.0456465928445
-7.36831872971908,-0.00405341152810018,7.99412804987321,-2.03219315145441,-1.17436641029129,-77.0396265132044
-8.07876435012401,-0.00405162534332719,8.70413097607782,-2.03092856950696,-1.17268059647539,-77.0362412532666
-8.76226015712436,-0.00405174553806279,9.38767116864948,-2.03109943900513,-1.17291923679347,-77.0346229609219
-8.76226015828881,-0.00405156455665707,9.38767117170523,-2.03109944180553,-1.17291924947023,-77.0346229514402
