"asc_el","asc_train","logLike"
0,0,-191.158538228251
0,0,-191.158538228251
0,0,-191.158538228251
0.640000000657892,-1.27999999904205,-186.917120766807
0.240974740404764,-1.6779654549165,-182.369454209122
0.0801253799606781,-1.21928181712074,-176.564547709592
0.00667419710786718,-0.973321417172783,-176.018277801678
-0.00218961008653222,-1.05338699846094,-175.964008577861
-0.00173693865730255,-1.04780498723436,-175.963544460275
0.000881870846198501,-1.04681966309721,-175.963511124211
7.24871203906883e-07,-1.04595634522088,-175.963478282114
-1.94264568513753e-08,-1.04596861892484,-175.963478280552
0,0,0,0,0,-125.241800908165
0,0,0,0,0,-125.241800908165
0,0,0,0,0,-125.241800908165
0.000704000000951055,-0.00115199999891047,0.00427579733241146,0.00273015466700599,-0.0635093333330588,-104.573264018946
0.925040165700853,-0.532684266573374,1.61479894591124,1.47418303284443,-0.0197290026209296,-70.2112463446407
0.597146975723756,-0.61373273950999,1.60941010919205,1.53931617871266,-0.0170195141083643,-68.598511914432
0.442629199470911,-0.821476261842544,1.6067765247438,1.43421710173228,-0.0167805724461472,-67.2509263205582
0.216018101582029,-1.78493221679564,0.633056722750994,1.46570613921983,-0.0471432154945597,-63.8082837860243
0.449001685646741,-0.555379627673241,1.09686426998243,0.949526218622385,-0.051536070340385,-62.2843898348395
0.44536535915071,-0.774731158997729,1.07571544788191,1.10720675523994,-0.0484449900656622,-62.0677100839867
0.438314062313267,-0.797628617741698,1.05399939317822,1.09783969889617,-0.0497965102106121,-62.05498249163
0.442715032141713,-0.790890778249179,1.0586042155596,1.09618543618642,-0.0504054350200671,-62.0514868006781
0.449368497493178,-0.792345765115272,1.06799575074081,1.10183901750666,-0.0512550126004127,-62.048400758789
0.450201215651614,-0.794523821752216,1.06982814238086,1.10482228840283,-0.0513044114106154,-62.048251462539
0.450203633511446,-0.794524570757483,1.06982911511046,1.10482508354835,-0.0512585953626288,-62.0482504886788
0.450329432824309,-0.794577847343717,1.06997260085461,1.10514948994457,-0.0512645732647661,-62.0482481824715
0.450393484804558,-0.794715631190604,1.07011488782093,1.1051487082669,-0.0512991752380024,-62.048247447468
0,0,0,0,0,-125.241800908165
0,0,0,0,0,-125.241800908165
0,0,0,0,0,-125.241800908165
0.000704000000951055,0.000448000000687898,0.00427579733241146,0.00273015466700599,-0.0635093333330588,-104.593132127145
0.925298887134339,-0.392016066521975,1.61552683788431,1.47372178606176,-0.0289109481109808,-73.2388623791136
0.942537698337809,-0.180440068446289,1.86385966805061,1.30936909275613,-0.020201540747392,-71.3171080637619
0.808328585701287,0.365662617581105,1.7801701842558,1.50924037856537,-0.0125807364115042,-69.1142249310187
1.36826034377981,1.04412574316477,1.33369812646941,1.47617094886533,-0.0252212178312594,-64.8692678815683
1.30551913365398,0.994720560529247,0.947914177080128,1.07316728934433,-0.0491914917007116,-62.2459829670436
1.22321863516658,0.780974622771492,1.05045483472711,1.10171990887673,-0.0484635629786217,-62.0723648369678
1.21576859588832,0.773909335726136,1.05874786590957,1.0895914771852,-0.0492491469419238,-62.060268120459
1.2261963988478,0.783560822112957,1.06474611781764,1.0921658127614,-0.0504839657348482,-62.051223478013
1.24033463634498,0.792437000146287,1.06945716602165,1.10077261599448,-0.0511905839474975,-62.0485031641811
1.24496792091032,0.795106562187496,1.07004665511311,1.10490011712438,-0.0513026779375471,-62.0482530126738
1.24497059306487,0.795103202989279,1.07004545672879,1.10490473808506,-0.051248203522737,-62.0482515977617
1.24509492465226,0.794844912855664,1.06992168292302,1.10545317700342,-0.051262338380963,-62.0482487140911
1.24544150216332,0.794860692064162,1.07030625527019,1.10552157990593,-0.0512833212361796,-62.0482481315153
0,0,-125.241800908165
0,0,-125.241800908165
0,0,-125.241800908165
0.440000000594409,-0.719999999319043,-119.571485252408
0.28122095071078,-0.871969105466364,-118.686257514414
0.0973250062985583,-0.848485276691378,-118.030458872186
0.0854075191241241,-0.809841198252407,-118.012979312561
0.085162973090044,-0.810939672483116,-118.012971000337
0.085153949765734,-0.810931658129491,-118.012970998985
0,0,0,0,-45.0545667363964
0,0,0,0,-45.0545667363964
0,0,0,0,-45.0545667363964
-0.00399999999672218,0.0107488000003286,0.00383887999987565,-0.244639999998526,-33.5923237854993
-0.492550199689239,1.05545297611249,1.00994938780782,-0.184912037227353,-25.398947895021
-1.27754418716387,1.60138293877309,0.867760212415738,-0.149768789919042,-25.2909776629698
-2.70379553335658,0.920203690017444,2.06582746988093,-0.121204928591788,-21.7475760833869
-2.53815827164225,0.510166244943827,1.86708426567278,-0.12970455238276,-20.9938677229462
-2.24160964004131,0.266292686587995,1.48176110628045,-0.118467051416491,-19.889287975935
-1.4171425785738,0.1187174515531,0.788138128337993,-0.0684463674341489,-19.0870081758276
-1.58681629699606,0.451796394520811,1.13317567340639,-0.0782418786875933,-18.5741463605742
-1.44130102452891,0.469778139975191,1.08266071235022,-0.0690557800112147,-18.497106537902
-1.44130259203393,0.469763360807932,1.08261145394891,-0.0687087011340027,-18.496804072427
-1.44127997799827,0.468259073863925,1.07649175943943,-0.0687257252966909,-18.496066738103
-1.42485809165906,0.445708878057266,1.06107106401081,-0.0687485264673496,-18.4955176046246
-1.39897622995179,0.468037865159506,1.05050288059709,-0.068103778045723,-18.49429542362
-1.40061367337552,0.467389342385271,1.0518025696168,-0.0681981975364607,-18.4942849723948
-1.40049784739244,0.46737846501111,1.05173606532672,-0.0681955465057837,-18.4942849536019
0,0,0,0,-65.1558349726349
0,0,0,0,-65.1558349726349
0,0,0,0,-65.1558349726349
0.000127999999676831,0.00201321599979565,0.00257664000037039,-0.0297920000002705,-58.9523876956585
0.506841013108528,0.836510890616101,1.53738422968207,-0.0145635688027662,-36.6933539388749
-0.229579379234385,1.48298311662823,1.51341249115882,0.0152410246704242,-34.8329440741945
-0.444475413594621,1.30061590390133,1.65115173272021,0.0147508609201723,-34.0933370952238
-0.435798685807315,0.903174823563453,1.60148177224531,-0.00674239616274642,-32.5689068904577
-0.328328569194523,0.951861689751505,1.46010441042707,-0.0130603723049005,-32.3971464372039
-0.316922413097037,0.983466894799054,1.44070462577841,-0.013837653717487,-32.3861113354591
-0.316283545626008,0.995271734343688,1.44665528397735,-0.0142297283020491,-32.3825851228311
-0.319325142019796,1.00151258906851,1.4642960506905,-0.0146765291879121,-32.3802440854888
-0.319317785098963,1.00150664305818,1.46431246083529,-0.0146404541305885,-32.380241900064
-0.318367545752843,1.00066241499692,1.46677115500423,-0.0147192997029369,-32.3801266553016
-0.320259199297355,0.998735439043071,1.46823470518238,-0.0147044247470951,-32.3800901191825
-0.321642023487445,0.999357662263073,1.47006184714459,-0.0146776696409224,-32.3800710621461
-0.320809756149061,0.997982685110974,1.47165182730721,-0.0147506016605402,-32.3800620813743
-0.321454894984688,0.99841246856656,1.47143156955644,-0.0147190673315459,-32.3800595226964
-0.321430331954643,0.998416108021928,1.47141549055326,-0.0147195968178209,-32.3800595217439
0,0,0,0,-47.8271554586362
0,0,0,0,-47.8271554586362
0,0,0,0,-47.8271554586362
0.00463999999738007,0.0112536000006003,0.0037540799985436,-0.0827199999980622,-41.0491809888207
0.702438065134478,1.28610666188122,0.199224851228103,-0.0648915231220497,-19.2673471781701
0.665797959367987,1.31637500982016,0.432358703668662,-0.0584742677521939,-18.159436499447
1.26166922389005,1.06248846752249,0.963684089729669,-0.0703127191640661,-16.8375721953674
1.0626463525166,1.32736857072202,1.00346468195294,-0.0822319441907309,-16.1164218573033
1.14429661900048,1.53861764969818,1.0806865657625,-0.101513180295281,-15.6386923880942
1.26836896300308,1.67521580254786,1.16065174222521,-0.112716803804304,-15.4956041650887
1.34495515915278,1.74489718411464,1.21253276176382,-0.116537400279498,-15.4661451189737
1.3697705358867,1.76896964666544,1.23231176832681,-0.116639328118733,-15.4617213231359
1.36983362190382,1.76903993364097,1.23229144216899,-0.114726265929359,-15.4614803066542
1.3626888899617,1.77409717892964,1.23910887139813,-0.115350227528641,-15.4612296468343
1.36382084830849,1.77813292419191,1.23454467596231,-0.115871233068085,-15.4611150121099
